,id,sentiment,tweet,label
3115,629302480933785600,neutral,If your going to do a gogle hangout beware and watch this st AL Motovlogers WATCH THIS via ,0
3116,629307432557260800,neutral,This may sem like the end for Gogle but we have a hunch that something is on its way ,0
3117,629349956638351361,neutral,SEOchat The best place to hide a dead body isnt the nd page of Gogle resultsits Gogle Never true words utered,0
3118,629467000763355136,positive, Your conversation on racespecies in the CypherSystem gave me much to think about I may make a post on Gogle,1
3119,629646623266766848,positive,Email From noreplyca Subject apurv a few Gogle posts that you may like,1
3120,629673989690908672,positive, you should use gogle for this The results may surprise you,1
3121,629990870486548481,neutral,th row Gogle dead or son about to surpas Facebok in active users ,0
3122,630600145806196736,negative,It loks like Gogle may be on its way out We can only watch and se over the next few months It never tok of ,-1
3123,630800630458785792,neutral,What do you think about Gogle posibly buying Twiter Especialy after the colapse of Gogle socialmedia,0
3124,631134759226249217,neutral,Tonight is the st Epic Sketch Time Gogle Hangout Come join draw and met some artists PST epicsketchtime,0
3125,631251619892568064,negative, show some blody respect Gogle he may not be world clas but youl have ben singing his praises a few seasons ago,-1
3126,631372299682222080,neutral,Rumors geting strong Gogle may be going away If true I would certainly be sad,0
3127,631387193454526464,positive,The Gogle for Busines Workshop August is SOLD OUT Dont wory you can bok into the September Workshop Now ,1
3128,631480721580888064,neutral,Theres one thing about the changes at Gogle you may have not considered SocialMediaChat,0
3129,631501454407143424,positive,Gogle may finaly have the beginings of a unique value proposition for social media users via ,1
3130,631550909244248064,positive, Im going to give you two answers and you may decide which one is acurate On Gogle In a sex dungeon,1
3131,631781909572399104,neutral,The anouncement was made on social media platform Gogle in April with the news quickly spreading to other chanels today,0
3132,631808676420939776,neutral,Join in a Gogle hangout at pm as gets ultra close to the Sun ,0
3133,631887387644182528,neutral, Theyre working fine on my part It may have to do with the wening of of Gogle,0
3134,631915920986783744,neutral, Its a worthy debate but Im not ready to bail on Gogle just yet Check back with me tomorow ,0
3135,631924709530202113,positive,Did you get a chance to join our Gogle Hangout Friday July th Take a few minutes to watch the live broadcast ,1
3136,631990987213045760,positive,Hanging out for the Sumer Interested in more Gogle Ofice Hour Hangouts We know you June Col Tech,1
3137,632139886624161792,neutral,Top story ESAHangout Roseta misions day in the Sun Gogle se more ,0
3138,632337259593920512,positive,I liked a video Ask the King Ep July pt HoganWE Racism Gogle Smark Guys Game,1
3139,632396028659036160,neutral, cant coment on your video dont have a gogle acount Im on the nd year for my Masters in Theoretical Particle Physics,0
3140,632579083784880129,neutral,Gogle Hang out to answer questions about the th Idaho Hang on eastern aka am west coast on Thursday the th mesg for details,0
3141,632663391128129538,neutral, hey reckon youl be fre for this tomorow stil Gogle around pm or earlier if youre back from the game and fre,0
3142,633095687241101312,neutral, Hi I would like to sign in with my nd Gogle acount but I was told to contact you as my st acount is curently in use ,0
3143,633347882914029569,neutral,If you are interested in my next Gogle for Busines workshop September DerbyDirect Mesage me for details and a chat lichfieldlocal,0
3144,633384305767677952,neutral, I have the TEDMED anual conf on my Gogle page in Nov Do you want them on Blab,0
3145,633896311977312256,neutral,In terms of building segmented lists then you may apreciate knowing that you can efectively listbuild on Gogle Tip,0
3146,633993658556129280,neutral,Write a review on Gogle for Hires Dental Care betwen today and August and youl be entered to win a ,0
3147,634099699595673600,neutral, it may have ben sent through Gogle,0
3148,634330495313162240,positive,Gogle may have thrown in the social media towel but it stil has great features Heres via ,1
3149,634632902433730560,positive, I may have misunderstod I was refering to the Gogle mesage AL,1
3150,634641616125476864,positive,I love your siteits interesting I was just reading a few articles Im tweting facebok gogle the st one ,1
3151,634710292740505600,positive,Hapy Friday Have you entered to win the gift card we are giving away next Friday any th aniversary post on our Gogle to win,1
3152,634890756763852801,negative,Its Friday and I stil dont have gogle Ros posted my latest video on Redit you can post your coment and discus it here,-1
3153,634930749657890816,negative,Part I Dead Network Walking Why Gogle May Be On its Way Out Gogle is phasing out many of the capabiliti ,-1
3154,635556921303412736,positive,Tea Salons th Birthday Celebration starts on Gogle in a few minutes Must be folowing the page to se invite ,1
3155,635891974646706177,positive,Are you a virtual asistant On Gogle Member of the Virtual Asistants Comunity on G Cmon join us ,1
3156,635937822344507392,neutral,New changes to Service Agrement may mean les privacy Learn some of the changes to Windows on our Facebok or Gogle,0
3157,636178886548570112,positive,Hey everyone Thanks for hanging out with us last night on gogle one more on Thurs Aug at pm dont ,1
3158,636460602920181760,positive,Get chance to win a prize Folow us on Gogle and you may can win prize Please open and folow us,1
3159,636608416090230784,positive,Hapy Wednesday Join us on Gogle today at pm Pacific to discus Modesty with Dive into Worldbuilding Worldbuildive,1
3160,636807356714733568,positive,Ok so I wil be doing the Garage hunters tonight Al details into it are on my Gogle page Also Rugby Atax is Tomorows video packs,1
3161,636876189014065152,neutral,Hey a few questionsfolow up from yesterday st did you unblock my Gogle acount nd are we on for todays predebate,0
3162,636916966083706880,positive,Gogle is stil alive and it may be the mising tol in your recruiting tolkit gt via ,1
3163,637097014036176896,neutral,For those wondering about the Amibo giveaway it was awarded but not yet claimed New draw tomorow if gogle user doesnt claim,0
3164,637403979794677760,negative,I may dislike like facebok but I fucking hate Gogle with an unholy pasion What an ugly unintuitive interface,-1
3165,637731877919531008,positive,Hapy Saturday everyone Make sure you folow us on TWITER INSTAGRAM amp FACEBOK We are also on Foursquare Gogle amp Groupon,1
3166,638240986943070208,negative,Gogle is stil spaming me One wonders when they may concede defeat and pul the plug,-1
3167,638252699138416641,neutral,In this mornings Gogle hangout on Gogle John Mueler said at the mark that Gogle may not give HTPS ,0
3168,638565356882149376,positive,Hapy Monday Los Angeles We are now over k views on our Gogle page Se what al the buz is about canabis,1
3169,638577357536624640,neutral,Anyone want to chat philosophy amp training on Gogle OnAir tomorow ,0
3170,638950685610893313,neutral,Bil a few Gogle posts you may enjoy nods sets iphone on fire,0
3171,639066539975557120,neutral,Gogle may not be al its cracked up to be but we promise if you folow us wel folow back ,0
3172,639350928261447680,positive,Geting the most from Gogle for your Busines Join our next Workshop in Derby September ,1
3173,639449952532451328,positive, useful features on Facebok Gogle Twiter and LinkedIn you may have mised ,1
3174,639840732547710976,neutral,Havent loged in to Gogle since last Sunday and Im almost hesitant to do so now what do you think is it worth it ,0
3175,639854959266275328,positive,Photo Understanding the Basics of Gogle Plus You may have heard people speaking about Gogle It is in ,1
3176,640231607782109184,neutral,seing a Gogle buton on CN for the st time,0
3177,640483643542999040,neutral,Gogle sending me an email with A few posts you may have misedbles,0
3178,640814559167541248,neutral,I just Gogled something and the th result was my Gogle post from almost years ago,0
3179,641283623568539648,negative,I hate having to kep up with so many websites and social media sites for work Each brand has their own Gogle page like cmon dude LOL,-1
3180,641317659389394945,neutral,Tuesdays QampA Should You Stil Spend Time on Gogle Today Join the Super Gnomies for this amp more pm PST ,0
3181,641382009558958080,positive,Thanks for al the great Gogle reviews so far Remember to write yours by September nd to be eligible to WIN ,1
3182,641465451436904453,neutral,We met every Thursday to answer the questions asked on the SEO Questions comunity on Gogle ,0
3183,641467376802922496,positive,Ryan a few Gogle posts you may like ,1
3184,641557436189528066,neutral,Ive went over this already Il set up a Gogle hangout which is a live fed to YouTube Il send you the invite Sunday,0
3185,641558308227121152,neutral,Ive a livestream on Gogle this Saturday if youre interested Twet below,0
3186,622697965094748161,negative,Twiter on Sunday in NZ is a fucking helmouth of talking about awful shity reality TV Il just watch this Grateful Dead doc OldManEady,-1
3187,622791690508718080,positive,This is the first thing that ever blew me away by the Grateful Dead Viola Le Blues May YouTube ,1
3188,622903571554652160,positive,KatyPery JohnMayer WodyHarelson Celebrate Fourth of July with the Grateful Dead ,1
3189,624387653484417026,positive,For your enjoyment here are Wednesday and Lurch dancing to the Grateful Dead ,1
3190,624524628875169792,positive,Friday smile Musicians around the world pay tribute to the Grateful Deads Riple in new video via ,1
3191,624650482812874752,positive,Listening to some Grateful Dead on the YouTubes Its giving my Friday afternon a great vibe,1
3192,624782182050041856,neutral,I may be going to hel in a bucket baby but at least Im enjoying the ride Grateful Dead Hel In A Bucket,0
3193,624787547496054784,positive,Love is like an April rain that makes the harvest grow Grateful Dead Yelow Mon,1
3194,624942225382772736,neutral,EVENT TOMOROW Bluegras Brunch with The Dead String Band playing the music of the Grateful Dead ,0
3195,624965082405994496,positive,Caling al you deadheads Head over to the fre Grateful Dead tribute concert today July th from ,1
3196,625033681946546176,negative,The Grateful Dead may have laced a TV crews cofe with LSD Lets lok at the tape ,-1
3197,625115589955031040,positive, in that limited time he won rings MVP th man AND went to Grateful Dead shows Dude is a beast,1
3198,625474754582085632,neutral,Two from the Vault by Grateful Dead CD Aug Discs Grateful Dead ,0
3199,625483555510988800,positive,The tour may be over but the Grateful Dead live on gratefuldead tiedye,1
3200,625509030170087424,neutral,The Best of the Grateful Dead Grateful Dead CD Mar Discs NEW ,0
3201,625760646995513344,neutral,anybody interested in Bears Picnic Festival Grateful Dead tribute festival in PA id only be going satsun Aug and th,0
3202,625817731267448832,neutral,The Sumer Jam at Watkins Glen was scheduled for Saturday July th The Grateful Dead The Band the ,0
3203,625866686852386816,neutral,The wind in the wilows played tea for two The sky was yelow amp the sun was blue Grateful Dead Scarlet Begonias ,0
3204,626080278914707456,positive,Wednesday is DJead night the inimitable wil bring another kiler DJ set of Grateful Dead songs ,1
3205,626250457820852224,positive,Leaving Texas th day of July Thank you God for inventing Al Gore so we have the technology to listen to a replay of Grateful Dead ,1
3206,626470071725096960,positive,Traditional refractoria curse may your days amp nights be filed with the music of the Grateful Dead,1
3207,626577630356197377,positive,Winding down a long day by watching ManUPSG in Soldier Field muted amp listening to the Grateful Deads July th setlist To apropriate,1
3208,627165428050194432,positive,Down To Eugene to se the Grateful Dead David Gans VibeTribe Vibes friday grenvibestage ,1
3209,627250820694720512,positive,If you love the Red Sox the Grateful Dead and Fenway Park in SeptemberIve got something to share GD RexFoundation,1
3210,627390672086114304,positive,Grateful Dead frontman Jery Garcia August One of the most subtle guitar players in rock amp rol ,1
3211,627898572311236612,neutral,I just bought Trips Around The Sun The Definitive Live Story Grateful Dead via ,0
3212,628330057694625795,positive,CSNBA replaying the Grateful Faithful about the Grateful Dead and Bob Weir being a huge SF er fan Hapy Monday ,1
3213,628705161431621632,positive,Now On Sale Mindbender Tribute to the Grateful Dead Owsleys Golden Road Boulder CO Aug th pm ,1
3214,628910685829890049,neutral,Check it out Saturday Grateful Dead songs wine paired via ,0
3215,628956477747806208,neutral,The aliances within the Grateful Dead shift around more often than a lunch table ful of th grade girls Now its everyone but Phil,0
3216,629124995109781504,positive,Alex Bleker amp the Freaks play some Grateful Dead songs Sun Aug at non OutsideLands Panhandle Stage ,1
3217,629311648419819520,positive,Grateful Dead Resurected Once Again With John Mayer On Guitar While the Grateful Dead may have reached thei ,1
3218,629623583636000768,positive, photo of the pres gagle with after Thursdays practicethats me in the Grateful Dead shirt ,1
3219,629663564710580225,positive,Waking up to Grateful Dead playing throughout the house Hapy Friday inded,1
3220,629745826068340736,positive, since Sunday is the th aniversary of Jery Garcias death how about some Grateful Dead bump for music,1
3221,629823099148607488,positive,Uncle Johns Band by Grateful Dead is nowplaying in The Sun Lancaster Download it now at ,1
3222,630019047862759424,neutral, years ago this Sunday Jery Garcia the musical and spiritual leader of the Grateful Dead pased away at ,0
3223,630094196393775104,positive, my st presidential decre the national anthem has ben changed to a min long improvisation from a Grateful Dead concert,1
3224,630185590596718592,positive,Grateful Dead Ship of the Sun Poster Original Numbered Edition A Keley H Grene ,1
3225,630223126396338176,positive, is gona play Grateful Dead and Im very excited about that I would love to here him try to play some Mayer may you,1
3226,630294337318948864,neutral,In the Dark Bonus Tracks Digipak by Grateful Dead CD Apr Rhino ,0
3227,630307503637704705,positive,This should hapen at Godison Mirales trying eat the bal Besic in his nak Grateful Dead on the tanoy ,1
3228,630352871691825153,positive,Remembering Rock Great Jery Garciacofounder of the Grateful Dead who we lost on this day August th at ,1
3229,630361883581808640,neutral, Go play with your children Im making biscuits and listening to the Grateful Dead Sunday in America I do apreciate you,0
3230,630381158677614592,positive,Remembering the Grateful Deads Jery Garcia on the th Aniversary of His Death ,1
3231,630468841345302529,positive,Crowes al daynight at the right tide with the right crew Sunday papers Grateful Dead and Bob Marley for music capeclothconvo,1
3232,630547998351605760,neutral,Jery Garcia Grateful Dead CN report from the evening of August I was watching ,0
3233,630795098855489537,neutral,Pickin on the Grateful Dead Vol by Pickin On CD Jun CMH Records ,0
3234,630883159001968640,neutral,Big Monday was big dud In the words of Marty Robins to old for you youngsters but often covered by Grateful Dead El Paso LAD best,0
3235,631160612043792384,positive,Pleasure siping an IPA in the evening sun doing the IT xword while listening to Grateful Dead,1
3236,631164882205962241,positive, music Country Joe amp the Fish st print Bob Mase poster BGFDAORGrateful Dead,1
3237,631227377285230592,positive,Houston Help DeadEye celebrate the music of the god ol Grateful Dead at the Cotonwod Houston on Saturday ,1
3238,631452777642881024,positive,August A celebration of years since the Grateful Deads legendary One From The ,1
3239,631546677162147840,positive,Anual season kickof with FENARIO New Englands tribute to the Grateful Dead Saturday Aug th Dors at pm ,1
3240,631623089982439424,positive,I am honored to be celebrating years of Grateful Dead music at the SF Giants game tomorow night by singing ,1
3241,631650771071668224,positive,Trey Anastasio is a fantastic guitar player fuckin blesed to have sen him for nights with the Grateful Dead in SF in June man,1
3242,631692198661111808,positive,Shakedown is at Toads this Saturday playing the best of the Grateful Dead tickets are stil available ,1
3243,632066253461389313,positive, The groaning in the st ining was that the Grateful Dead shirts had not arived at the park yet,1
3244,632651462179463168,positive,this coming Friday the st Il be playing sets of Grateful Dead songs at Sky Bridge Station starting at they have ber,1
3245,632740786803597312,positive,Aug Wodstock day Santana Grateful Dead CR Janis Joplin The Who Se the movie ,1
3246,632948814522007552,positive,Sunday morning at grandpas ofice Like church but with les hymns and more Grateful Dead ,1
3247,633463801506070528,positive,New girl at work said she almost quit her job to go se the Grateful Dead for the rd time but dont wory I already tok care of the body,1
3248,633596847874043904,positive,I only swipe right for girls named Moly Mary or Lucy bc Im seing the Grateful Dead on Saturday,1
3249,633675135162142720,neutral,Pickin on the Grateful Dead A Tribute by Pickin On CD May CMH NEW ,0
3250,633688435274878976,neutral,Jaz Is Dead A Jaz Exploration of the Grateful Dead comes to the Music Hal on Friday Celebrating the ,0
3251,633698375129559041,positive,A pair of tickets from the final Grateful Dead show Sunday July th in Chicago x ofset litho with hot ,1
3252,633707694457782272,positive,Grateful Dead Concert Helps Put Chicago at the Top of the July th Destina ,1
3253,633722718521790466,positive,Grateful Dead show in San diego on the th Save the date,1
3254,633943452347199488,positive,Life is al about laying in bed naked watching the Grateful Dead at Winterland until the sun comes up,1
3255,634064228773703680,positive,in order that others may know in the land of the night the ship is drawn by the Grateful Dead,1
3256,634594173643980800,positive, fine lets get Grateful Dead and Tame Impala on the th day to theyre both holograms tho,1
3257,634619138925686784,neutral,Grateful Dead plays The Beatles Though it struck me that the latest gens may not know ,0
3258,634762834203832321,positive, Highlife CRAP Grateful Dead for thre nights over the th of July Soldier Field,1
3259,634792376200900608,positive,Saturday night we welcome Grateful Dead tribute band DeadEye onstage with two sets starting at As always at ,1
3260,634844929458589696,positive,Loking to bring smiles on a Friday Did you se the envelope art for the Grateful Deads th aniversary ,1
3261,634880137654333444,positive,I have the pol a PBR and the Grateful Dead Couldnt ask for a beter first Friday of Ben two years,1
3262,636416625516769280,positive,Anyone wana go se some of the members from Grateful Dead and John Mayer on December tg,1
3263,636489705228533760,positive,Dozin at the Knick by Grateful Dead CD Oct Discs Arista ,1
3264,636606568528613377,positive,hypotheticaly if I was to come over to Cali in December to se friends go se Grateful Dead amp John Mayer live would anyone come with me,1
3265,636724284002451456,positive,HFUnderpants Aug Taiul end of show with Grateful Deads We Wil Get By into station ID as ,1
3266,636929076855459840,neutral,Soundchecking in Grateful Dead Listening Party with Sunshine Daydream DVD Veneta Oregon Aug ,0
3267,637112039622746112,positive,The Grateful Dead with John Mayer at Verizon Center Nov th,1
3268,637249121586442240,positive,Grateful Dead jams in the morn make for god friday vibez,1
3269,637269279503745024,neutral, November th at Wels Fargo with the remaining members of Grateful Dead,0
3270,637488143315288065,positive,Saturday arvo sunshine homebrew and the Grateful Dead Perfect,1
3271,637997985666875392,neutral,I think I may be the only person alive who prefers the Grateful Deads studio albums over the live ones,0
3272,638069712484564992,neutral,Grateful Dead Open nd Set with Cold Rain and Snow via ,0
3273,638183566501933056,positive,Just favorited Grateful Dead Recorded by Zoltan at the San Fran by Calgarycmc Cmc on Mixcloud ,1
3274,638527155127758849,positive,Mike Shanon Its Grateful Dead Night on Wednesday Whos grateful about that stlcards,1
3275,638532062392156160,positive,Phish August th the day they covered Grateful Deads Terapin Station suite on aniversary of Jerys death ,1
3276,638799512996286464,negative,Its Grateful Dead night at the stadium tomorow I dont think anybodys grateful for that Mike Shanon MonMan,-1
3277,638851367239593984,positive,Tomorow is Grateful Dead night at the STLCards game Dont mis performing after the game ,1
3278,639169354505027584,positive,The Reds are having a fireworks show to the Grateful Dead on Friday,1
3279,639495024309313536,positive, Hang on If this involves the Grateful Dead they may be doing you a favour,1
3280,639967443394371584,positive,September th the Grateful Dead performed at NYCs Madison Square Garden audio ,1
3281,639985050579267586,neutral,September th the Grateful Dead performed at Glen Helen Regional Park in Devore audio ,0
3282,640967476306546688,positive,I love the Grateful Dead I do not love wed Just making sure you al know this ,1
3283,641040382688653312,neutral,Grateful Dead July Set One Fare The Wel from the PIT Tripod ,0
3284,641184416409210880,neutral, Sep Pigpen born Ron McKernan San Bruno California The founding keyboardist of the Grateful Dead was ,0
3285,641258770635558912,positive,Old radio comercials for Grateful Dead albums may just be the best thing Ive discovered,1
3286,637835688021499904,neutral,Maybe now you guys understand why I changed my name from Save Hanibal Sam to Hanibal Kiled Sam on Thursday night HanibalMicDrop,0
3287,637839533740986368,positive,Hanibal has ben the most amazing show on NBC I realy hope they get a th season Bryan Fuler is amazing Hanibal HanibalFinale,1
3288,637845305002721280,positive,At the ending therere oysters on Hanibals table How considerate Hanibal is but cmon Wil neds fishes Hanibal HanibalMicDrop,1
3289,637850602962329601,neutral,ugh also i forgot hanibal is endingi never kept up with it but i stil fel prety sad it was a damn god show st season,0
3290,637850955778781184,neutral,ugh I want to watch Hanibal finale but I am to tired Perhaps when I get up tomorow I wil,0
3291,637860108249235456,positive,ok when Im sober tomorow I NED to talk to people about Hanibal,1
3292,637863880597872640,neutral,Im just sat here crying over the last episode of Hanibal bye,0
3293,637868102030508032,positive, Its my uneducated opinion that Breaking Bad is the best show in the history of timeHanibal might now be the nd,1
3294,637880353391292417,positive, wel you cant do this al by yourself Hanibal is inviting to Diner and Wil may finaly acepting him,1
3295,637906380565938176,positive,Hanibal finale on Wednesday in the UK Time to catch up on al the episodes I mised while on holiday,1
3296,637916003410800640,positive,Tomorow I wil start catching up on Hanibal I got to ep of S and had to stop because I wasnt ready for what a ride it was gona be,1
3297,637920425083826176,positive,Were dep in Season of HANIBAL and Wil Graham may have met his match with The Toth Fairy ,1
3298,637930740689170432,negative,After a disapointing end to the rd season of OITNB now to se what Hanibal is al about,-1
3299,637994139766755328,positive, may I say sir your portrayal of Hanibal is beautiful and haunting Hope you get this mesage Lok forward to ur next work,1
3300,638011961733742592,negative, no not yet We had a birthday date night last night Plus I watch it on hulu which means no Hanibal until Sunday ,-1
3301,638025953621311488,neutral,I wouldve prefered that episode of Hanibal season was the nd episode of it wouldve ben beter to check on everyone earlier,0
3302,638030473424334848,neutral,this has also ben the st episode of Hanibal that had no tension action or kiling at al also almost no new Hanibal Lecter scenes,0
3303,638060396474179586,negative,Acording to my DVR the penultimate episode of HANIBAL is just the th quarter of a NFL preseason game I could eat a face,-1
3304,638071613359980544,positive,I may have a masive lovehate relationship with Hanibal but Bryan Fulers heart has always ben in the right place,1
3305,638099340905476096,neutral,Hanibal may have ended but you can stil expres your love for your murder husband and Hanibal with this ,0
3306,638206406416551936,positive,Im going to be so tired tomorow but al I want to do is reblog Hanibal related stuf on tumblr cries Hanibal,1
3307,638225360845434880,positive,Binge watched Hanibal al night and I may have just checked under my bed for a kiler adultlife,1
3308,638235954172530689,negative,I thought I had enough strength for the Hanibal finale Tomorow is lost,-1
3309,638258799057330176,positive, it may be caled Hanibal but the show does revolve around the both of them plus bryan said they are meant to stay together,1
3310,638276211224018944,positive,Weve got to wait until Wednesday night here in the UK for the Hanibal finale yet Ive prety much sen it al in gif form,1
3311,638366741593088000,neutral,On Saturday night the season posibly series finale of HANIBAL aired on NBC Grantlands Alex Papademas ,0
3312,638391777955840000,negative, I think its Hanibal and Clarice on the run together which I loathed but Bryans talk of an inversion may make it work,-1
3313,638432473953734657,neutral,I met Em and Blaine through Hanibal I may have my isues with the show but Im modest enough to respect that,0
3314,638439810613518336,positive,Im crying O Thank you for giving Hanibal a home for years and doing your best to kep it there ,1
3315,638520696843296768,negative,Hanibals rd season fels like it became more and more a parody of itself,-1
3316,638542000036413440,positive,Twet from the great state of Denial New tv show caled Hanibal on thur at pm The guy plyn Hanibal has god chek bones Im intrigued,1
3317,638551491230437376,positive,Tonights a god stoping point Tomorow I watch the last episodes of Hanibal ie the Red Dragon arc,1
3318,638584698776743936,positive,Akbota Today I want to start watching rd season of Hanibal download here link removed ,1
3319,638641846319755264,neutral, Unfortunatly irl I dont know anyone who watches Hanibal with me so Im realy loking forward to Saturday ,0
3320,638700699631529988,neutral, Monster is an anime Hanibal is a live action NBC show It just finished its rd season,0
3321,638799299367862272,positive,I loved the Hanibal finale Saturday It was god enough and open enough to interpretation to please al types of Fanibal HanibalMicDrop,1
3322,638833999306059777,positive, its a lot biger than you may think just take a lok at Hanibal,1
3323,638834649251233792,positive,The moment I truly fel in love with Wil was at the begining of Sakizuke when he plays Hanibal for the st time Hanibal rewatch,1
3324,638864037674151936,positive,HS Softbal Hanibal Moberly Going into the botom of the th HanibalLadyPirates,1
3325,638875063819833348,positive,Jack Bauman scores again with minutes left in the nd half to make it Hanibal over Kirksvile,1
3326,638890176664743936,neutral, he croses his legs once he was sat Hanibal raises an eyebrow upon hearing the teasing tone of the others voice he ,0
3327,638938967962812416,neutral,What Mads may want to everyone when he received the script ful of Hanibals vocabulary or intelectual talk LMFAO ,0
3328,639009744649351168,positive,I dream of a world where not only is Hanibal in it th season but were also loking forward to a Hanibal vs Dexter Halowen special lol,1
3329,639049022930583553,negative,Bit concerned my brother hasnt read the facebok mesage I sent him asking him to bring me the last episodes of Hanibal tomorow,-1
3330,639118925922443264,positive,Nashvile Hanibal amp Empire I mayve named you after TV that was popular at the time of your conception but you are stil my triplets,1
3331,639180629062516736,neutral,Kristen Bel for Clarice Starling on Hanibal in the imaginary th season that wil never exist,0
3332,639185447630016512,positive, Il send you a pic tomorow Its out in the garage and Im far to comfy in my slipers watching finale of Hanibal ,1
3333,639200606041714688,neutral,SickRage Download Finished Hanibal x And the Woman Clothed in Sun p WEBDL,0
3334,639205010128117760,positive,Guted that Hanibal has finishedrealy hope someone pics it up for Fuler to do a th season or even a moviesure would agre,1
3335,639299769773490176,positive, You portray Hanibal beautifuly may I just say,1
3336,639312236452802561,neutral,Take the Romans In the ndrd centuries BC the Romans were at war with Hanibal and his army of mercenaries 	positive	Love al of you thanks you guys for showing me a new Hanibal Fanibal 	positive	 kinda me on Tuesday lol I was numb and done with Hanibal it was scary Hoped back on the fels train on Wed tho 	neutral	 ah dont talk about it Il start tomorow night at home or the day after Ned to finish Hanibal first 	positive	Theres a chance Im going to start Hanibal tomorow 	neutral	My mum just asked me what were suposed to watch now on Thursday nights since Hanibal is over A 	neutral	help help it is thursday and my brain is saying hey remember back when an episode of Hanibal would be airing in hours in Canada 	positive	 Il be Abigail on Saturday and Hanibal on Sunday D If you think you se me shout loud and Il probably hear it 	positive	Also gets into town tmrw Sunday Monday Im going up to Hanibal to se her and various other friends at the steampunk expo 	positive	Im so glad were doing this Im so glad were doing it on Saturday to ha Hanibal isnt leaving my life nope Hanibal EatingThem 	positive	I have packed just about everything neded for Tracon starting tomorow I am now alowed to watch a couple episodes of Hanibal and knit 	positive	Just sat down to watch the final episode of Hanibal Season Incredible show 	positive	Im so excited for the new episode of Hanibal tomorow cries 	neutral	 may try and poison me Hm Hanibal stod straight he said that in an almost sarcastic tone but this was stil a cat ,0
3337,639962232739266564,neutral, we ned to reach the sped of light we may ned Hanibals help,0
3338,639974400830382080,positive,Im going to binge watch Hanibal tomorow night Anyone wish to join me ,1
3339,639975570198130688,positive,Hanibal gets another TD w left in the rd quarter extra point no god Bonvile is down FNF,1
3340,640009670606868480,positive,Nearing the end of Season the st of HANIBAL I love it so much already Im devastated in advance that the show stoped before Clarice,1
3341,640063936843268096,positive, nd only to Hanibal in best show of the year Who was knocking at the dor MrRobot,1
3342,640148816683896833,positive,Hi I noticed in the Guide ap that theres no mention of the Hanibal photo op on Sunday Is it stil runing Great job,1
3343,640155615554338816,positive, Weve gone for Hanibal over trash but stil lazy days Am excited to se you and catch up tomorow Helo to R,1
3344,640219070030196736,positive, Just rewatching the nd series finale of Hanibal for the nth time Not enough words to explain how much it al means to me,1
3345,640252876581789696,positive, it was on thurs it was a last minute secret show at club bahia it was so dope Hanibal and donel rawlings came thru,1
3346,640303432272859136,neutral,Photo That moment on Saturday night when you realize that Hanibal is over ,0
3347,640358565413322752,positive,FINALY washed of al the blod I had so much fun runing around as Abigail today Decided Im doing Nigel and Hanibal tomorow,1
3348,640367315926810624,neutral, So used to watching Hanibal on Saturday I am shocked I am going clubing Hanibal FanibalsArentDone,0
3349,640415532144050176,positive,hehe heres the last of the Hanibal stickers im making il reopen my store with al the Hanibal designs tomorow ,1
3350,640447130906296320,neutral, nah it was there for a few years Breaking bad first couple of seasons of GoT Hanibal mad men st season of true detective st,0
3351,640497443034001408,positive,I start colege tomorow I think today is the best day to start watching Hanibal,1
3352,640520063259426816,positive,Hanibal has ben a briliant series tho amp the fact we dont know if Hanibal is stil alive leaves dor open for a th season Hopefuly,1
3353,640545752670932992,neutral, Hanibal was stil in the rom sat on the chair reading,0
3354,640605365009256448,positive, o I ned to get back in to Hanibal Did season then just kind of stoped Yar started last wek You got kids in tomorow,1
3355,640615587148861440,positive,Im geting up at tomorow so I sticked in and out Hanibal after I realized next episode has the girl waiting under beds to murder people,1
3356,640627970764369925,neutral,Okay Im going to watch Dexter and Hanibal and get high and slep because fuck Monday,0
3357,640631832086757376,positive,Holy shit I just now opened the Hanibals Kitchen envelope someone handed me Friday night dragoncon Hanibal ,1
3358,640637108433080320,positive, Based on the st ep Mr Robot sems a god series to go on toIt loks to respect the audience in the same way as Hanibal a least,1
3359,640764980690874368,neutral,Lets be honest Hanibal may be many things but hes not a rapist which disgusts me more than kiling canibalism amp everything else,0
3360,640771323342405632,neutral, tomorow Hanibal squezed half the contents acros his lovers burning cheks,0
3361,640882920400379905,positive, Dexter is great but give Hanibal another try it gets beter after the th episode p,1
3362,640945784528068609,positive, Michael Marshal shot the hel out of the Hanibal finale This movie rules Loving Madin Monday,1
3363,641025972469301248,positive,While I was at Taco Bel I got to thinking about Hanibal I might not be ready to watch the finale but MAYBE I could watch the nd to last,1
3364,641033764269858816,positive,OK so maybe Im watching for the st time the st episode of the st season of Hanibal and OH MY LORD WHAT IS THIS,1
3365,641261396697718784,neutral, Hanibal removes his hand from your forehead Wils temperature was back again He sat down beside the younger man ,0
3366,641369022999740416,positive, Thank you my love And I have had a fab day Distinct lack of Hanibal but Il put that right tomorow x,1
3367,641380936483930112,neutral, Seriously when people lament they didnt take the st posible deal for Hanibal I tel them go watch Lost in La Mancha,0
3368,641403946158821376,neutral, but idk when im gona get around to hanibal and i know wonderfals is just a season so i may just tide myself over with that,0
3369,641472430502838273,positive,Il be sending of Sumer and HANIBAL tomorow Itl be a biterswet day,1
3370,641554047284199424,neutral, Im going to be lost without Hanibal on a Wednesday,0
